StrandDecidingMethod,Group,Sample,SamplePath,A2CEditingIndex,A2GEditingIndex,A2TEditingIndex,C2AEditingIndex,C2GEditingIndex,C2TEditingIndex
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-40_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-40_muscleAligned.sortedByCoord.out.bam,0.00604214687936,0.0552596887224,0.00944959666791,0.0137370364931,0.00492552566837,0.0344555155933
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-59_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-59_spleenAligned.sortedByCoord.out.bam,0.00876673641272,0.0677853678511,0.0121980694058,0.0150029206919,0.00776374075733,0.0471266249242
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-42_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-42_bloodAligned.sortedByCoord.out.bam,0.00764157273412,0.0767937859295,0.0105492833066,0.0137094048104,0.00613409273198,0.037830500139
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-78_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-78_muscleAligned.sortedByCoord.out.bam,0.0060363943204,0.0471005000757,0.0114810513295,0.0154218209657,0.00470100518808,0.0319196803695
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-67_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-67_bloodAligned.sortedByCoord.out.bam,0.0101640025036,0.0784560052872,0.0132834401824,0.0170663638511,0.00766470096193,0.0473972099075
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-42_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-42_muscleAligned.sortedByCoord.out.bam,0.00612666556196,0.0685913625761,0.0100330276094,0.012927575563,0.00530993235071,0.0367810551008
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-34_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-34_bloodAligned.sortedByCoord.out.bam,0.00343902744517,0.0464207860499,0.00803492299572,0.0129688439781,0.00362091784644,0.0238642568366
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-41_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-41_spleenAligned.sortedByCoord.out.bam,0.00818898601114,0.0755577980021,0.0120975794466,0.0133449064838,0.00705275862069,0.0443279142682
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-50_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-50_muscleAligned.sortedByCoord.out.bam,0.00551869146307,0.0488147674206,0.0104992937153,0.0151588906046,0.00488673349591,0.0307524530896
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-79_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-79_spleenAligned.sortedByCoord.out.bam,0.00754066953269,0.0587004577763,0.0119518523907,0.0131377807368,0.00710320946046,0.0426820505568
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-50_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-50_bloodAligned.sortedByCoord.out.bam,0.00312211780234,0.0421566160809,0.00840051163822,0.0127298897262,0.00329024410133,0.02302200176
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-75_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-75_bloodAligned.sortedByCoord.out.bam,0.0035314301258,0.0698604531883,0.00699162281889,0.0122011368165,0.00380822554365,0.0244641747775
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-59_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-59_bloodAligned.sortedByCoord.out.bam,0.00411357166674,0.0429582626429,0.00842208541286,0.013421796105,0.00358398448692,0.0233490105647
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-70_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-70_muscleAligned.sortedByCoord.out.bam,0.00719016721529,0.0712586692928,0.0110669757284,0.0131765491717,0.00555767983465,0.0406912025518
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-38_blood,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-38_bloodAligned.sortedByCoord.out.bam,0.00770228613379,0.0562041612425,0.0111944430349,0.0119972585641,0.00596096592638,0.0402715295223
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-64_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-64_spleenAligned.sortedByCoord.out.bam,0.00921868268134,0.0802182276066,0.0123592313729,0.0140581180412,0.00806034596778,0.0488635129967
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-73_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-73_spleenAligned.sortedByCoord.out.bam,0.00870119870895,0.0712310561119,0.012016283022,0.0135643758059,0.00743714711037,0.0443838094106
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-58_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-58_muscleAligned.sortedByCoord.out.bam,0.00514008838854,0.0514447195726,0.01012319615,0.0127802295452,0.00417493513462,0.0276022965111
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-39_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-39_bloodAligned.sortedByCoord.out.bam,0.00353119161561,0.0552027011956,0.00803665712731,0.0145664553766,0.00324624408949,0.023325720755
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-75_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-75_spleenAligned.sortedByCoord.out.bam,0.00912843263724,0.0799591645736,0.0126414404534,0.0144502182525,0.00808046589949,0.0475245135548
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-34_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-34_spleenAligned.sortedByCoord.out.bam,0.00993072072903,0.0823216545347,0.0133388557218,0.0142922783402,0.00823444553194,0.0493549750538
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-71_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-71_muscleAligned.sortedByCoord.out.bam,0.00534221978205,0.0411393471257,0.0113763691899,0.0145042845446,0.00512689000226,0.0289493190774
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-33_blood,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-33_bloodAligned.sortedByCoord.out.bam,0.00776203399408,0.0783482209501,0.0111045453769,0.0136889063003,0.00620833325664,0.0399031138183
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-48_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-48_muscleAligned.sortedByCoord.out.bam,0.0064102516473,0.0546914297645,0.00937867272929,0.0137867647059,0.00548749431233,0.036643450167
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-63_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-63_muscleAligned.sortedByCoord.out.bam,0.00569934528771,0.0484375885945,0.0125405573024,0.012692242972,0.00539985184875,0.0303623740736
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-65_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-65_muscleAligned.sortedByCoord.out.bam,0.00541088722641,0.0571628664989,0.00881469709022,0.0125485526046,0.00489065589082,0.0341601658715
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-41_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-41_muscleAligned.sortedByCoord.out.bam,0.00588771964376,0.0469943024221,0.0101893599924,0.0153244339848,0.00550678842788,0.0299685513106
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-72_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-72_muscleAligned.sortedByCoord.out.bam,0.00583987847985,0.0649980551242,0.00955809895346,0.0133806362499,0.00510865271788,0.0347951716677
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-79_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-79_bloodAligned.sortedByCoord.out.bam,0.0034386378709,0.0444346582137,0.00816113151112,0.0135461351967,0.00353689389697,0.0237187763085
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-74_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-74_muscleAligned.sortedByCoord.out.bam,0.00595646819626,0.0574847180047,0.00917295294759,0.0128711155646,0.00475144499639,0.0356623631716
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-46_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-46_muscleAligned.sortedByCoord.out.bam,0.00541774732667,0.0483095447063,0.0110101343085,0.0145293712777,0.00495042022715,0.0273315148765
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-39_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-39_spleenAligned.sortedByCoord.out.bam,0.00923310798753,0.0718982071706,0.0124628793456,0.0146987002655,0.00766619360128,0.0481798670246
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-38_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-38_muscleAligned.sortedByCoord.out.bam,0.00566955197959,0.0583765520621,0.0094890678602,0.0129437197737,0.00490902614099,0.0339532606169
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-74_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-74_bloodAligned.sortedByCoord.out.bam,0.0065791822548,0.0540240753904,0.0100751960687,0.013516773625,0.00587209491867,0.0377435375414
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-43_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-43_muscleAligned.sortedByCoord.out.bam,0.00513101342152,0.0409796272563,0.0107895969682,0.0141987443472,0.00459378313635,0.0270193693133
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-58_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-58_bloodAligned.sortedByCoord.out.bam,0.00391584312552,0.0497678937211,0.00754631501388,0.014678789667,0.00378174356071,0.0232182769061
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-39_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-39_muscleAligned.sortedByCoord.out.bam,0.00542975104113,0.0464751024274,0.011181876453,0.0149853941459,0.00501899321689,0.0293207693388
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-71_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-71_spleenAligned.sortedByCoord.out.bam,0.00834177693579,0.062699841357,0.0122293875551,0.0143578965243,0.00750554405261,0.0443523790564
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-34_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-34_muscleAligned.sortedByCoord.out.bam,0.0042455034668,0.04663777327,0.00988079705096,0.0129478590892,0.00397514943563,0.0268756767373
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-50_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-50_spleenAligned.sortedByCoord.out.bam,0.00921658801802,0.0762518028541,0.0129686023952,0.0142093786939,0.00816989612664,0.0463215147273
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-58_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-58_spleenAligned.sortedByCoord.out.bam,0.00930214745846,0.0688056467379,0.0130412941997,0.0145667082255,0.00779087498491,0.0469411481002
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-66_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-66_spleenAligned.sortedByCoord.out.bam,0.00832261839596,0.0706421915107,0.012953164938,0.0143589116411,0.00794911916674,0.0465066480545
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-33_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-33_muscleAligned.sortedByCoord.out.bam,0.00595643323113,0.0599266302564,0.00933020499335,0.0125415889577,0.00495936001472,0.0368690895765
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-35_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-35_bloodAligned.sortedByCoord.out.bam,0.00658969343256,0.0664035502309,0.0106990377345,0.0123394356422,0.00535935910609,0.0369086398584
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-65_blood,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-65_bloodAligned.sortedByCoord.out.bam,0.00867003313947,0.124282413852,0.0124900403498,0.0149206550396,0.00697766817152,0.0439833470735
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-47_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-47_spleenAligned.sortedByCoord.out.bam,0.00671919865803,0.0632416498035,0.0100025912588,0.0122563975027,0.00622773211283,0.0375107416277
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-80_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-80_bloodAligned.sortedByCoord.out.bam,0.00973221100515,0.0650957134648,0.0127266706659,0.0154470635926,0.00715901829316,0.0469154467812
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-66_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-66_bloodAligned.sortedByCoord.out.bam,0.00342929186128,0.0483053696683,0.00778390058576,0.0138844744103,0.00334397175743,0.0229233644882
RefSeqThenMMSites,Editing_Index_Unknown,20180518.A-PB-73_muscle,/mnt/vol3/BulkRnaSeq/bam/20180518.A-PB-73_muscleAligned.sortedByCoord.out.bam,0.00530956011826,0.0430593351516,0.0106673172539,0.0139372858405,0.00424467112599,0.0326932328882
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-67_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-67_muscleAligned.sortedByCoord.out.bam,0.00624369038676,0.0568055781603,0.00914339693916,0.012426383868,0.00535038195932,0.035774425083
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-78_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-78_spleenAligned.sortedByCoord.out.bam,0.00792446318279,0.0665078307607,0.0120772094931,0.0136514025629,0.00759885703633,0.0435457043929
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-35_muscle,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-35_muscleAligned.sortedByCoord.out.bam,0.00609490238572,0.0705080065503,0.00993645643392,0.0133918329249,0.00560464840073,0.0373024753965
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-46_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-46_spleenAligned.sortedByCoord.out.bam,0.0098472759374,0.0730413112177,0.013421634663,0.015143886835,0.00821369929863,0.0496811081116
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-63_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-63_spleenAligned.sortedByCoord.out.bam,0.00924910658732,0.0766797140853,0.0131336633679,0.0141018812399,0.00827920641689,0.0479366045332
RefSeqThenMMSites,Editing_Index_Unknown,20190828.B-PB-48_blood,/mnt/vol3/BulkRnaSeq/bam/20190828.B-PB-48_bloodAligned.sortedByCoord.out.bam,0.00758584519632,0.112603545675,0.0113635913618,0.0143445189845,0.00583753970408,0.0381356882744
RefSeqThenMMSites,Editing_Index_Unknown,20190821.B-PB-43_spleen,/mnt/vol3/BulkRnaSeq/bam/20190821.B-PB-43_spleenAligned.sortedByCoord.out.bam,0.00999278584789,0.0684203090326,0.0131037416903,0.0147600086992,0.0084193664048,0.0483900090641
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-46_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-46_bloodAligned.sortedByCoord.out.bam,0.00308282157943,0.0313928752901,0.00706548616982,0.0121456708692,0.00351767329051,0.023118819702
RefSeqThenMMSites,Editing_Index_Unknown,20180508.A-PB-71_blood,/mnt/vol3/BulkRnaSeq/bam/20180508.A-PB-71_bloodAligned.sortedByCoord.out.bam,0.00305816857076,0.0418019199779,0.00796672360046,0.0134743690236,0.00315753003793,0.0229008157086
